SKU ID,Date,Manufacturer,Sector,Category,Segment,Brand,Revenue($),Units_sold,Page_traffic
SKU1349,12/24/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1350,1/16/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,29714,1195,6276
SKU1342,1/23/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,26991,1157,5944
SKU1348,2/13/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,30250,1253,5657
SKU1334,3/13/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,29045,1229,5309
SKU1345,3/20/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,27380,1195,5466
SKU1357,3/27/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,26862,1248,5428
SKU1331,04-10-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,30238,1388,5394
SKU1331,5/29/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,24015,1379,4719
SKU1350,7/24/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,27927,1556,5583
SKU1376,8/14/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,23598,1325,5398
SKU1372,8/21/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,22111,1221,5631
SKU1340,10/30/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,10651,987,4168
SKU1331,1/22/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,13434,1462,6022
SKU1374,02-12-22,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,20637,1439,5918
SKU1338,3/19/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,20687,1299,4773
SKU1371,3/26/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,19371,1234,4502
SKU1373,6/18/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,12730,1183,4721
SKU1344,07-09-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,16758,1193,4926
SKU1382,7/23/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,17197,1195,5380
SKU1346,7/30/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,19442,1274,6209
SKU1336,09-03-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,22214,1197,5927
SKU1348,11/26/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,26081,1655,5962
SKU1339,01-02-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,2047,312,3039
SKU1345,1/23/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,6945,551,3526
SKU1383,02-06-21,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,5522,563,3603
SKU1377,5/22/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,9545,809,2559
SKU1340,06-05-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,15397,1147,4139
SKU1387,7/24/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,10651,776,3212
SKU1357,08-07-21,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,13314,922,2284
SKU1342,09-11-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,17003,1138,2489
SKU1333,10-09-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,15243,1155,3538
SKU1332,1/29/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,32805,1531,5224
SKU1386,03-05-22,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,28278,1265,3878
SKU1345,3/26/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,22862,1072,4213
SKU1346,5/21/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,29096,1396,4877
SKU1339,07-09-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,15167,755,2460
SKU1333,8/27/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,11735,669,1542
SKU1348,9/24/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,11656,740,1891
SKU1349,12/17/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,19147,1088,2510
SKU1336,12/31/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,10546,893,1956
SKU1383,1/16/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0
SKU1350,5/22/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1333,5/29/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1333,7/31/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1334,8/28/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1348,12-11-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1333,12/18/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1384,01-01-22,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0
SKU1332,1/22/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1337,1/29/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1336,02-12-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1335,4/30/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1353,05-07-22,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,0,0,0
SKU1366,5/14/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,0,0,0
SKU1331,06-11-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1347,8/13/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1364,09-10-22,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,0,0,0
SKU1371,9/17/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0
SKU1338,10/15/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1339,11/26/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1377,12/31/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0
SKU1344,01-02-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,15065,933,4186
SKU1333,2/27/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,20382,1370,4521
SKU1337,04-10-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,11464,1062,3738
SKU1376,5/22/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,7066,933,2673
SKU1333,06-12-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,12081,1166,2893
SKU1380,07-10-21,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,22275,1593,3656
SKU1349,7/17/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,15848,1352,3871
SKU1376,10/23/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,13949,1362,3830
SKU1344,12-04-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,18330,1492,4007
SKU1333,07-09-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,24386,1377,3242
SKU1344,7/23/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,21893,1300,3185
SKU1333,8/20/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,7580,837,2345
SKU1346,9/17/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,5020,904,2664
SKU1378,02-06-21,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0
SKU1350,4/24/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1335,05-08-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1380,6/26/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0
SKU1340,08-07-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,31
SKU1387,10-02-21,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0
SKU1350,10-09-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1374,10/30/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0
SKU1341,12/18/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1387,1/22/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0
SKU1371,1/29/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0
SKU1355,03-05-22,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,0,0,0
SKU1339,4/23/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1379,5/14/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0
SKU1338,5/28/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1346,07-02-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1336,7/23/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1377,8/20/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0
SKU1351,09-03-22,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,0,0,0
SKU1390,2/27/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0
SKU1336,3/20/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1346,04-10-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1345,4/17/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1339,5/22/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1381,07-10-21,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0
SKU1377,7/17/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0
SKU1382,12/18/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0
SKU1331,1/29/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1340,02-05-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,604
SKU1337,2/19/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,388
SKU1343,3/19/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1386,04-02-22,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0
SKU1345,04-09-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1356,5/28/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,0,0,0
SKU1339,07-02-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1345,08-06-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1334,9/24/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1376,10/22/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,257
SKU1339,10/29/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1388,12/17/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,481
SKU1385,01-02-21,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0
SKU1375,1/16/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0
SKU1376,1/23/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0
SKU1373,3/13/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0
SKU1337,05-01-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1390,09-04-21,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0
SKU1350,11/20/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1386,12-11-21,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0
SKU1337,12/18/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1337,12/25/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1348,2/19/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1342,03-05-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1331,04-09-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1386,07-02-22,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0
SKU1377,10-08-22,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0
SKU1372,10/29/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0
SKU1352,1/16/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,29528,1130,3977
SKU1345,2/27/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,32438,1424,3991
SKU1364,04-03-21,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,23662,1047,2623
SKU1376,4/17/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,25707,1185,3509
SKU1331,6/19/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,30303,1340,5055
SKU1347,7/17/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,38358,1631,5269
SKU1367,8/28/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,25802,1180,3378
SKU1389,10/16/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,26929,1088,2318
SKU1332,10/23/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,25790,1065,2486
SKU1350,11/27/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,26415,1309,3385
SKU1353,12/18/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,34230,1665,3248
SKU1333,01-08-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,33787,1496,4705
SKU1390,2/26/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,40167,1538,4454
SKU1333,3/19/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,24062,1094,3503
SKU1349,3/26/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,25247,1123,2841
SKU1371,06-04-22,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,29091,1215,3062
SKU1388,7/16/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,32380,1382,3304
SKU1378,09-03-22,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,36958,1336,3193
SKU1337,09-10-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,38415,1320,2532
SKU1347,10-08-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,28749,1097,2637
SKU1341,10/29/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,37195,1474,3658
SKU1346,11/19/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,38312,1665,4188
SKU1336,12-10-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,36260,1494,3251
SKU1355,12/17/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,39858,1570,3311
SKU1348,05-01-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,22704,1183,4203
SKU1385,6/19/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,29431,1441,5085
SKU1354,07-03-21,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,34454,1699,4881
SKU1376,7/31/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,32109,1548,4358
SKU1340,8/21/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,31255,1539,4554
SKU1384,09-04-21,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,34172,1679,4526
SKU1331,1/22/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,28436,1254,4526
SKU1332,4/30/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,29859,1331,3491
SKU1336,06-11-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,33620,1529,4399
SKU1343,07-09-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,29251,1288,3302
SKU1382,7/30/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,29197,1153,3481
SKU1361,11-05-22,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,26629,987,1815
SKU1364,11/26/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,26563,996,1000
SKU1369,12/31/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,25145,857,739
SKU1333,1/16/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,19819,808,6122
SKU1387,2/13/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,19465,606,4588
SKU1379,3/20/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,19171,624,4596
SKU1381,04-10-21,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,25085,800,4637
SKU1381,4/17/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,20898,657,5126
SKU1336,05-08-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,31637,1165,4151
SKU1373,7/24/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,19897,625,2878
SKU1339,7/31/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,20692,717,3106
SKU1387,09-04-21,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,24017,688,5001
SKU1348,9/18/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,23420,583,3330
SKU1337,11-06-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,33645,1154,3838
SKU1343,12-11-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,18276,808,3130
SKU1370,12/25/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,12005,492,2228
SKU1347,02-05-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,28993,1279,6547
SKU1381,3/19/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,23462,883,3703
SKU1347,4/23/2022,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,18511,610,3621
SKU1349,11-05-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,26070,1080,4768
SKU1344,2/13/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0
SKU1387,4/24/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0
SKU1372,05-01-21,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0
SKU1386,07-10-21,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,290
SKU1338,7/17/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0
SKU1347,7/31/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,95
SKU1335,9/18/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,782
SKU1377,11/13/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,336
SKU1389,11/20/2021,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0
SKU1351,01-08-22,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,0,0,0
